Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2017-06-18 17:16,,Philadelphia Phoenix,33,O,6,5,Offense,Goal,Garvey H,Steven M,,,Brooks T,Steven M,Little S,Garvey H,Keegan S,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,1405
2017-06-18 17:16,,Philadelphia Phoenix,48,D,6,6,Defense,Pull,,,Wodatc J,7.533,Lemar M,Wodatc J,Alorro J,Drost R,Jagt B,Haskel T,Babbit J,,,,,,,,,,,,,,,,,,,,,,1454
2017-06-18 17:16,,Philadelphia Phoenix,48,D,6,6,Defense,Goal,,,Anonymous,,Lemar M,Wodatc J,Alorro J,Drost R,Jagt B,Haskel T,Babbit J,,,,,,,,,,,,,,,,,,,,,,1500
2017-06-18 17:16,,Philadelphia Phoenix,42,O,7,6,Offense,Catch,Keegan S,Kocher C,,,Wodatc J,Drost R,Jagt B,Garvey H,Keegan S,Kocher C,Babbit J,,,,,,,,,,,,,,,,,,,,,,1601
2017-06-18 17:16,,Philadelphia Phoenix,42,O,7,6,Offense,Catch,Kocher C,Keegan S,,,Wodatc J,Drost R,Jagt B,Garvey H,Keegan S,Kocher C,Babbit J,,,,,,,,,,,,,,,,,,,,,,1610
2017-06-18 17:16,,Philadelphia Phoenix,42,O,7,6,Offense,Catch,Keegan S,Garvey H,,,Wodatc J,Drost R,Jagt B,Garvey H,Keegan S,Kocher C,Babbit J,,,,,,,,,,,,,,,,,,,,,,1616
2017-06-18 17:16,,Philadelphia Phoenix,42,O,7,6,Offense,Catch,Garvey H,Kocher C,,,Wodatc J,Drost R,Jagt B,Garvey H,Keegan S,Kocher C,Babbit J,,,,,,,,,,,,,,,,,,,,,,1620
2017-06-18 17:16,,Philadelphia Phoenix,42,O,7,6,Offense,Catch,Kocher C,Garvey H,,,Wodatc J,Drost R,Jagt B,Garvey H,Keegan S,Kocher C,Babbit J,,,,,,,,,,,,,,,,,,,,,,1625
2017-06-18 17:16,,Philadelphia Phoenix,42,O,7,6,Offense,Catch,Garvey H,Keegan S,,,Wodatc J,Drost R,Jagt B,Garvey H,Keegan S,Kocher C,Babbit J,,,,,,,,,,,,,,,,,,,,,,1629
2017-06-18 17:16,,Philadelphia Phoenix,42,O,7,6,Offense,Goal,Keegan S,Babbit J,,,Wodatc J,Drost R,Jagt B,Garvey H,Keegan S,Kocher C,Babbit J,,,,,,,,,,,,,,,,,,,,,,1641
2017-06-18 17:16,,Philadelphia Phoenix,7,D,7,6,Cessation,EndOfFirstQuarter,,,,,Wodatc J,Drost R,Jagt B,Garvey H,Keegan S,Kocher C,Babbit J,,,,,,,,,,,,,,,,,,,,,,1642
2017-06-18 17:16,,Philadelphia Phoenix,27,O,7,7,Offense,Catch,Aulett M,Garvey H,,,Brooks T,Steven M,Little S,Aulett M,Garvey H,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,1889
2017-06-18 17:16,,Philadelphia Phoenix,27,O,7,7,Offense,Throwaway,Garvey H,Anonymous,,,Brooks T,Steven M,Little S,Aulett M,Garvey H,Drost M,Kocher C,,,,,,,,,,,,,,,,,,,,,,1899
